id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
50449,25224,50448,77,4612,9728729410,1000,1700,1000,40
50450,25225,50451,177,4607,40080398,1000,100,1,144
50451,25225,50450,4607,177,16714924602,1000,1,1000,40
50452,25226,50453,660,4607,216057896,5000,500,1000,40
50453,25226,50452,4607,660,16530466104,1000,1,1000,40
50454,25227,50455,4254,130,197836843,1000,1,1000,40
50455,25227,50454,130,4254,1802163157,1,1,1000,40
50456,25228,50457,5221,5214,6389463,1000,1,1000,40
50457,25228,50456,5214,5221,93610537,1000,1,1000,40
50458,25229,50459,5071,4594,8125406,1000,1,1000,40
50459,25229,50458,4594,5071,91874594,1000,1,1000,40
50460,25230,50461,4572,4594,7445703,1000,1,1000,40
50461,25230,50460,4594,4572,142554297,1000,1,1000,40
50462,25231,50463,2282,4594,3576198,10,800,1,144
50463,25231,50462,4594,2282,146423802,1000,1,1000,40
50464,25232,50465,4346,4202,268342831,2000,1271,1000,40
50465,25232,50464,4202,4346,5731657169,1000,1,1000,40
50466,25233,50467,4388,4202,951060017,2000,1473,1000,40
50467,25233,50466,4202,4388,9048939983,1000,1,1000,40
50468,25234,50469,3115,2869,1365036674,1000,1,1000,40
50469,25234,50468,2869,3115,15334963326,900,1,1000,40
50470,25235,50471,3439,3074,144091385,1000,10,1000,40
50471,25235,50470,3074,3439,1955908615,10,100,1000,420
50472,25236,50473,468,5218,359355753,1000,1,1000,40
50473,25236,50472,5218,468,4665458247,0,5,1000,40
50474,25237,50475,4852,4594,9389966,1000,1,1000,40
50475,25237,50474,4594,4852,140610034,1000,1,1000,40
50476,25238,50477,4760,326,1336871,1000,1,1000,40
50477,25238,50476,326,4760,38663129,1,1,1000,144
50478,25239,50479,77,5261,11977243,1000,1700,1000,40
50479,25239,50478,5261,77,2988022757,1000,1,1000,40
50480,25240,50481,5093,70,7703836,1000,1,1000,40
50481,25240,50480,70,5093,77296164,1000,1,1,40
50482,25241,50483,2949,276,175740134,0,50,1000,40
50483,25241,50482,276,2949,1824259866,92,90,1000,42
50484,25242,50485,5071,2199,428091309,5000,3,1000,40
50485,25242,50484,2199,5071,5777606691,1000,10,1,34
50486,25243,50487,468,5241,79228419,1000,1,1000,40
50487,25243,50486,5241,468,4920771581,1000,1,1000,40
50488,25244,50489,2,5278,2317128,0,0,1000,18
50489,25244,50488,5278,2,69019872,1000,1,1000,40
50490,25245,50491,2,5279,855423,0,0,1000,18
50491,25245,50490,5279,2,70481577,1,1,1000,40
50492,25246,50493,5263,2,828613,1000,1,1000,40
50493,25246,50492,2,5263,70508387,0,0,1000,18
50494,25247,50495,2949,4471,18508306,1000,1,1000,40
50495,25247,50494,4471,2949,201491694,1000,1,1000,40
50496,25248,50497,4250,2879,898820,1000,1,1000,40
50497,25248,50496,2879,4250,159101180,1000,10,1,34
50498,25249,50499,1685,4486,202227980,0,1,1000,144
50499,25249,50498,4486,1685,4797772020,1000,10,1000,144
50500,25250,50501,4100,2064,41155272,1000,1,1000,40
50501,25250,50500,2064,4100,458844728,0,7000,1000,40
50502,25251,50503,2064,342,8977579,0,4000,1000,40
50503,25251,50502,342,2064,1991022421,1,1,1000,144
50504,25252,50505,586,3074,49111467,1000,1,1000,40
50505,25252,50504,3074,586,450888533,10,100,1000,420
50506,25253,50507,4847,5239,9261780,1000,1,1000,40
50507,25253,50506,5239,4847,190738220,1000,1,1000,40
50508,25254,50509,5093,1088,6342771,1000,1,1000,40
50509,25254,50508,1088,5093,68657229,1000,1,1000,40
50510,25255,50511,5093,1205,727883,1000,1,1000,40
